N°_département_(BAN),Date_réception_DPE,Date_établissement_DPE,Date_visite_diagnostiqueur,Etiquette_GES,Etiquette_DPE,Année_construction,Surface_habitable_logement,Adresse_(BAN),Code_postal_(BAN)
72,2021-07-21,2021-07-21,2021-07-21,C,D,1947,107.6,Lieu Dit la Huliere 72610 Fyé,72610
72,2021-08-24,2021-08-24,2021-08-19,C,D,1947,142,Saint-Cosme-en-Vairais,72110
72,2021-11-29,2021-08-05,2021-08-05,C,D,1965,87,8 Place de Lima 72000 Le Mans,72000
72,2021-10-05,2021-10-05,2021-10-05,C,D,1947,195.9,4 Place de l’Eglise 72210 Voivres-lès-le-Mans,72210
72,2021-07-28,2021-07-28,2021-07-28,C,D,1974,62.2,84 rue Alfred de Vigny 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,67,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-06-14,2023-06-14,2023-06-12,C,D,,36,4 rue Germain Pilon 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,67,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-07-17,2023-07-17,2023-07-17,C,D,,49.2,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2023-07-13,2023-07-13,2023-07-13,C,D,,,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2023-08-24,2023-08-24,2023-08-21,C,D,,75,27 rue de Nice 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,75,27 rue de Nice 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,40,27 rue de Nice 72000 Le Mans,72000
72,2023-01-31,2023-01-31,2023-01-20,C,D,,9.7,52 boulevard du Général de Négrier 72000 Le Mans,72000
72,2023-07-17,2023-07-17,2023-07-17,C,D,,34.8,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2023-03-14,2023-03-14,2023-03-14,C,D,,75,87 rue Louis Crétois 72100 Le Mans,72100
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,77,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,87,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2023-08-23,2023-08-23,2023-08-21,C,D,,51,11 rue de Saint Nazaire 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,53,15 rue de Nice 72000 Le Mans,72000
72,2023-09-12,2023-09-12,2023-09-11,C,D,,153.5,77 Rue d'Estournelles de Constant 72600 Mamers,72600
72,2021-09-09,2021-09-09,2021-09-08,C,D,1949,129.9,2 Route de Loue 72350 Brûlon,72350
72,2021-11-19,2021-11-19,2021-10-18,C,D,1989,20.3,Avenue de Bonen 72230 Mulsanne,72230
72,2021-10-13,2021-09-16,2021-09-16,C,D,1991,52,,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,53,15 rue de Nice 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,77,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-03-21,2023-03-21,2023-01-19,C,D,,88,57 rue Julien Bodereau 72000 Le Mans,72000
72,2023-08-02,2023-08-02,2023-08-01,C,D,,45.5,2 Rue de Bel Air 72610 Saint-Paterne - Le Chevain,72610
72,2023-08-22,2023-08-22,2023-08-21,C,D,,62,3 rue de Saint Nazaire 72000 Le Mans,72000
72,2023-08-23,2023-08-23,2023-08-21,C,D,,51,11 rue de Saint Nazaire 72000 Le Mans,72000
72,2021-09-12,2021-09-12,2021-07-01,C,D,1975,82.3,3 Promenade Newton 72100 Le Mans,72100
72,2023-09-08,2023-09-08,2023-09-04,C,D,,68,51 rue du Luxembourg 72000 Le Mans,72000
72,2021-12-20,2021-12-20,2021-12-20,C,D,1947,60,17 Rue d’Erve 72300 Sablé-sur-Sarthe,72300
72,2023-08-24,2023-08-24,2023-08-21,C,D,,62,27 rue de Nice 72000 Le Mans,72000
72,2023-07-18,2023-07-18,2023-07-18,C,D,,65.1,7 Route de la Vallée 72450 Montfort-le-Gesnois,72450
72,2021-10-14,2021-10-14,2021-10-14,C,D,1961,64.7,21 Rue Edouard Belin 72100 Le Mans,72100
72,2021-07-05,2021-07-05,2021-07-01,C,D,,,1 Rue de Riga 72000 Le Mans,72000
72,2023-01-23,2023-01-20,2023-01-20,C,D,1984,61,22 rue Letouzé 72100 Le Mans,72100
72,2023-07-17,2023-07-17,2023-07-17,C,D,,,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2021-12-08,2021-12-03,2021-12-03,C,D,1997,65.6,65 rue Renée Auduc 72000 Le Mans,72000
72,2021-08-25,2021-08-25,2021-08-25,C,D,1947,87.6,20 Rue de Horncastle 72110 Bonnétable,72110
72,2023-03-11,2023-03-11,2023-03-08,C,D,1974,80.4,7 Rue Louis Desprès 72700 Allonnes,72700
72,2023-01-03,2023-01-03,2022-12-30,C,D,1960,71,47 avenue Louis Cordelet 72000 Le Mans,72000
72,2023-09-08,2023-09-08,2023-09-05,C,D,,45,55 allée d'Athenes 72000 Le Mans,72000
72,2023-06-16,2023-06-16,2023-06-16,C,D,,31.1,4 Rue Platon 72000 Le Mans,72000
72,2023-08-22,2023-08-22,2023-08-21,C,D,,75,3 rue de Saint Nazaire 72000 Le Mans,72000
72,2023-08-22,2023-08-22,2023-08-21,C,D,,75,3 rue de Saint Nazaire 72000 Le Mans,72000
72,2021-08-19,2021-08-19,2021-08-16,C,D,1947,47,7 Rue Paul Bert 72600 Mamers,72600
72,2023-08-22,2023-08-22,2023-08-21,C,D,,62,23 rue de Nice 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,,16 avenue de Bruxelles 72000 Le Mans,72000
72,2021-12-10,2021-12-10,2021-10-28,C,D,1989,50,89 rue Louis Crétois 72100 Le Mans,72100
72,2021-10-06,2021-10-04,2021-10-04,C,D,1989,42,7 Boulevard Curie 72000 Le Mans,72000
72,2023-02-03,2023-02-03,2023-02-03,C,D,,66,4 rue du Loir 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2021-10-15,2021-10-15,2021-10-13,C,D,1948,52.8,2 Rue du Lac 72100 Le Mans,72100
72,2021-10-20,2021-10-20,2021-10-19,C,D,1947,160,1 Lieu Dit la Bigottiere 72110 Nogent-le-Bernard,72110
72,2023-07-27,2023-07-27,2023-07-27,C,D,,107.9,23 rue d'Arnage 72100 Le Mans,72100
72,2023-09-18,2023-09-18,2023-09-18,C,D,,67,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-08-25,2023-08-25,2023-08-21,C,D,,28,5 allée de Lorient 72000 Le Mans,72000
72,2023-07-17,2023-07-17,2023-07-17,C,D,,,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2023-08-23,2023-08-23,2023-08-21,C,D,,40,11 rue de Saint Nazaire 72000 Le Mans,72000
72,2021-10-08,2021-10-08,2021-10-08,C,D,1997,55.6,14 rue Gougeard 72000 Le Mans,72000
72,2023-06-19,2023-06-14,2023-03-08,C,D,1949,101.3,12 Rue Marchande 72540 Loué,72540
72,2023-01-02,2023-01-02,2022-12-20,C,D,,193,60 avenue Henri Lefeuvre 72100 Le Mans,72100
72,2021-12-27,2021-12-23,2021-12-23,C,D,2001,112,23 Rue Abel Gance 72000 Le Mans,72000
72,2021-08-25,2021-08-25,2021-08-25,C,D,1947,75,La Basse Piltiere 72360 Verneil-le-Chétif,72360
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,77,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2023-06-15,2023-06-15,2023-05-24,C,D,1955,51.2,15 rue d'Alsace 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2021-09-17,2021-09-17,2021-09-17,C,D,1997,45,23 Rue des Marguerites 72700 Saint-Georges-du-Bois,72700
72,2023-07-17,2023-07-17,2023-07-17,C,D,,34.8,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2021-08-18,2021-08-18,2021-08-18,C,D,1948,77.2,2 Passage de la Chesnaie 72700 Allonnes,72700
72,2023-08-22,2023-08-22,2023-08-21,C,D,,40,23 rue de Nice 72000 Le Mans,72000
72,2021-09-09,2021-09-09,2021-09-09,C,D,1975,100,22 Rue des Pivoines 72530 Yvré-l'Évêque,72530
72,2021-12-30,2021-12-30,2021-12-29,C,D,1948,59.7,19 Grande Rue 72130 Fresnay-sur-Sarthe,72130
72,2023-01-08,2023-01-07,2023-01-07,C,D,1948,440,3 Route de Bougeance 72190 Saint-Pavace,72190
72,2021-11-25,2021-11-25,2021-11-25,C,D,1947,85,5 Rue Carnot 72220 Écommoy,72220
72,2021-12-16,2021-12-06,2021-12-06,C,D,1989,63,87 rue Louis Crétois 72100 Le Mans,72100
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,61,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2021-07-12,2021-07-12,2021-07-12,C,D,1948,43.2,307 Avenue Félix Géneslay 72100 Le Mans,72100
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2023-04-06,2023-04-06,2023-04-04,C,D,1999,26.6,Lieu Dit les 2 Deniers 72700 Étival-lès-le-Mans,72700
72,2021-08-05,2021-08-05,2021-08-05,C,D,1900,44.9,28 Rue Gambetta 72000 Le Mans,72000
72,2021-09-06,2021-09-06,2021-09-06,C,D,1947,45,39 Rue d’Huisne 72400 La Ferté-Bernard,72400
72,2022-11-25,2022-11-25,2022-11-24,C,D,,79,1 Impasse des Aistres 72510 Mansigné,72510
72,2021-12-07,2021-12-07,2021-12-07,C,D,1900,109.3,3 Rue du Val de Braye 72310 Loir en Vallée,72310
72,2023-09-18,2023-09-18,2023-09-18,C,D,,77,16 avenue de Bruxelles 72000 Le Mans,72000
72,2021-07-09,2021-07-09,2021-07-08,C,D,1948,68,68 Route de Tours 72220 Écommoy,72220
72,2023-08-22,2023-08-22,2023-08-21,C,D,,51,23 rue de Nice 72000 Le Mans,72000
72,2021-12-16,2021-12-13,2021-12-13,C,D,1982,90.5,l'Arrachée 72330 Oizé,72330
72,2022-02-14,2022-02-14,2022-02-14,C,D,1949,194,Lieu Dit le Grand Epinay 72300 Parcé-sur-Sarthe,72300
72,2022-01-07,2022-01-07,2021-12-29,C,D,1973,67.8,6 Impasse Fizeau 72100 Le Mans,72100
72,2021-09-01,2021-09-01,2021-08-30,C,D,1948,68.2,10 Avenue du 8 Mai 1945 72400 La Ferté-Bernard,72400
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2022-06-08,2022-06-08,2022-05-25,C,D,,69,37 Rue du Saosnois 72260 Dangeul,72260
72,2023-08-24,2023-08-24,2023-08-21,C,D,,53,15 rue de Nice 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,77,16 avenue de Bruxelles 72000 Le Mans,72000
72,2021-10-20,2021-10-20,2021-10-19,C,D,1947,148,40 Rue du Ponceau 72100 Le Mans,72100
72,2022-06-17,2022-06-17,2022-06-17,C,D,,71.6,18 Rue de Bel-Air 72300 Sablé-sur-Sarthe,72300
72,2022-10-18,2022-10-14,2022-10-14,C,D,1980,78.1,10 Route de Tours 72220 Écommoy,72220
72,2021-09-10,2021-09-10,2021-09-10,C,D,1978,183.7,chemin de Martigné 72550 Chaufour-Notre-Dame,72550
72,2021-07-26,2021-07-26,2021-07-26,C,D,1948,106.5,172 Avenue Nationale 72230 Arnage,72230
72,2021-12-07,2021-12-06,2021-12-06,C,D,1989,63,87 rue Louis Crétois 72100 Le Mans,72100
72,2022-09-30,2022-09-28,2022-09-28,C,D,,39,8 boulevard Curie 72000 Le Mans,72000
72,2021-08-03,2021-08-03,2021-08-02,C,D,1947,105.2,Lieu Dit la Croix Fournier 72160 Tuffé Val de la Chéronne,72160
72,2021-07-21,2021-07-21,2021-07-21,C,D,1967,76.2,10 Passage de la Chesnaie 72700 Allonnes,72700
72,2021-12-15,2021-12-14,2021-12-14,C,D,1949,193.9,59 rue Prémartine 72000 Le Mans,72000
72,2021-08-11,2021-08-11,2021-08-10,C,D,1948,50,9ter Route de Précigné 72300 Sablé-sur-Sarthe,72300
72,2021-10-06,2021-10-04,2021-10-04,C,D,1989,47,8 Boulevard Curie 72000 Le Mans,72000
72,2021-09-29,2021-09-29,2021-09-29,C,D,1948,89,18 Rue de Budapest 72000 Le Mans,72000
72,2021-10-24,2021-10-11,2021-10-11,C,D,1900,127,Malvoisine 72540 Crannes-en-Champagne,72540
72,2021-10-03,2021-10-03,2021-10-01,C,D,1947,217,Les Haies de Bray 72240 Cures,72240
72,2021-11-03,2021-11-02,2021-11-02,C,D,1949,115.2,Le Petit Bois 72440 Tresson,72440
72,2022-05-11,2022-05-11,2022-05-11,C,D,1968,51.6,1 rue des Victimes du Nazisme 72000 Le Mans,72000
72,2021-11-04,2021-11-04,2021-11-04,C,D,1997,80,7 Rue du Capitaine Guynemer 72100 Le Mans,72100
72,2021-07-29,2021-07-29,2021-07-29,C,D,1947,158,Le Vieux Lavardin 72240 Mézières-sous-Lavardin,72240
72,2021-09-13,2021-09-13,2021-09-10,C,D,1989,151.5,25 Rue du Champ de la Roche 72190 Coulaines,72190
72,2021-10-01,2021-10-01,2021-09-30,C,D,1947,108.7,24 Lieu Dit la Paquerie 72220 Marigné-Laillé,72220
72,2022-01-13,2022-01-12,2022-01-12,C,D,1983,91,5 Rue de Londres 72190 Coulaines,72190
72,2021-07-20,2021-07-20,2021-07-20,C,D,1978,88,32 Rue d’Athenay 72210 Chemiré-le-Gaudin,72210
72,2021-12-07,2021-12-07,2021-12-06,C,D,1948,114,4 Rue de Trangé 72650 La Milesse,72650
72,2021-11-10,2021-11-10,2021-11-10,C,D,1990,90.1,297 rue Prémartine 72000 Le Mans,72000
72,2021-08-13,2021-08-13,2021-08-12,C,D,1948,165.4,53 Rue Marbot 72000 Le Mans,72000
72,2021-09-24,2021-09-24,2021-09-24,C,D,1947,89,17 Rue de la Bertinière 72100 Le Mans,72100
72,2021-12-16,2021-12-16,2021-12-14,C,D,1947,152.9,4 Rue du Point de Beauvais 72610 Bourg-le-Roi,72610
72,2021-12-28,2021-12-28,2021-12-24,C,D,1947,170,La Petite Ile 72350 Poillé-sur-Vègre,72350
72,2021-08-11,2021-08-11,2021-08-10,C,D,1997,89.3,2 Rue Jacques Cartier 72000 Le Mans,72000
72,2021-09-22,2021-09-22,2021-09-22,C,D,1988,138.1,62 Rue du Mans 72110 Beaufay,72110
72,2021-10-05,2021-10-05,2021-10-05,C,D,1989,88.8,5 Allée du Val Morand 72650 Aigné,72650
72,2021-09-17,2021-09-17,2021-09-17,C,D,1947,156,23 Route de l’Union 72330 Parigné-le-Pôlin,72330
72,2021-09-27,2021-09-27,2021-09-27,C,D,1978,223.8,8 Rue des Roseaux 72500 Vaas,72500
72,2022-02-17,2022-02-16,2022-02-16,C,D,1989,48,8 Boulevard Curie 72000 Le Mans,72000
72,2021-09-29,2021-09-29,2021-09-27,C,D,1947,136.3,Saint Jean 72540 Joué-en-Charnie,72540
72,2021-12-08,2021-12-08,2021-12-08,C,D,1937,200.5,Lieu Dit le Chene Marie 72300 Précigné,72300
72,2021-07-07,2021-07-07,2021-07-07,C,D,1978,137,202 Rue du Polygone 72100 Le Mans,72100
72,2021-07-09,2021-07-09,2021-07-07,C,D,1947,217,Boulevard de la Houssière 72230 Mulsanne,72230
72,2021-12-23,2021-12-23,2021-12-23,C,D,1948,95.2,43 Rue des Pervenches 72700 Allonnes,72700
72,2021-07-08,2021-07-08,2021-07-08,C,D,1978,92.4,28 Rue d’Ussé 72000 Le Mans,72000
72,2021-12-08,2021-12-08,2021-12-08,C,D,1989,86.9,11 Allée Jean Picard 72200 La Flèche,72200
72,2022-12-13,2022-12-13,2022-11-30,C,D,,110.2,6 Place de l'Eglise 72800 Aubigné-Racan,72800
72,2021-10-27,2021-09-27,2021-09-27,C,D,1989,77,,72000
72,2021-11-25,2021-11-25,2021-11-22,C,D,1947,100,8 Rue de la Vieille Cour 72320 Courgenard,72320
72,2021-11-05,2021-11-05,2021-10-28,C,D,1989,50,89 rue Louis Crétois 72100 Le Mans,72100
72,2022-04-08,2022-04-08,2022-04-08,C,D,1960,50,14 Rue des Calots 72400 La Ferté-Bernard,72400
72,2022-11-10,2022-10-21,2022-10-21,C,D,1960,79.8,3 Allée de Salvert 72310 Bessé-sur-Braye,72310
72,2022-06-29,2022-06-06,2022-06-06,C,D,1977,67.5,48 Rue Marcel Proust 72000 Le Mans,72000
72,2022-02-14,2022-02-14,2022-02-08,C,D,1948,141.3,1 Allée de Galichon 72300 Solesmes,72300
72,2022-08-07,2022-08-07,2022-08-05,C,D,,27.8,16 Rue Emmanuel Maire 72000 Le Mans,72000
72,2022-09-09,2022-09-09,2022-09-08,C,D,,137.1,le champ poirier 72130 Moulins-le-Carbonnel,72130
72,2022-09-06,2022-09-05,2022-09-05,C,D,1970,56,57 Rue Renée Auduc 72000 Le Mans,72000
72,2022-12-17,2022-12-12,2022-12-12,C,D,1900,213,Les Vieilles Vallées 72240 Domfront-en-Champagne,72240
72,2022-06-06,2022-06-06,2022-06-07,C,D,,82,15 Rue de Londres 72190 Coulaines,72190
72,2022-04-04,2022-04-04,2022-04-01,C,D,1966,55.2,14 Rue des Calots 72400 La Ferté-Bernard,72400
72,2022-07-20,2022-07-20,2022-07-20,C,D,,63,89 rue Louis Crétois 72100 Le Mans,72100
72,2022-08-26,2022-08-26,2022-07-27,C,D,,37.3,6 Rue Saint André 72000 Le Mans,72000
72,2022-02-22,2022-02-22,2022-02-22,C,D,1947,278,27 Rue de Bretagne 72140 Sillé-le-Guillaume,72140
72,2022-12-22,2022-12-22,2022-12-22,C,D,2014,81,1 Allée du Verger 72210 Roëzé-sur-Sarthe,72210
72,2022-06-20,2022-06-20,2022-06-20,C,D,,36,14 Avenue de Rome 72190 Coulaines,72190
72,2022-07-27,2022-07-27,2022-07-26,C,D,,157,1 Rue d'Estournelles de Constant 72310 Bessé-sur-Braye,72310
72,2022-01-19,2022-01-19,2022-01-19,C,D,1947,66.3,Rue du 11 Novembre 72430 Noyen-sur-Sarthe,72430
72,2022-01-13,2022-01-13,2021-11-09,C,D,1960,84,73 Avenue du Général de Gaulle 72000 Le Mans,72000
72,2022-04-24,2022-04-22,2022-04-22,C,D,1900,149,67 Route des Augeraies 72220 Saint-Gervais-en-Belin,72220
72,2022-02-16,2022-02-16,2021-10-05,C,D,1963,53,23 Rue de Nice 72000 Le Mans,72000
72,2022-02-17,2022-02-17,2022-02-16,C,D,1947,82.2,28 Rue Toussaint 72000 Le Mans,72000
72,2022-04-08,2022-04-08,2022-04-06,C,D,1947,17.2,2 rue Pasteur 72000 Le Mans,72000
72,2022-04-26,2022-04-26,2022-04-26,C,D,2001,88.7,12 Rue de la Boule d'Or 72330 Cérans-Foulletourte,72330
72,2022-04-22,2022-04-22,2021-08-24,C,D,1947,92,33 Rue Kléber 72000 Le Mans,72000
72,2022-04-12,2022-04-12,2022-04-05,C,D,1947,114.9,5 Le Joncheray 72500 La Bruère-sur-Loir,72500
72,2022-03-02,2022-03-02,2022-03-02,C,D,1948,131.3,11 Boulevard de la République 72350 Saint-Ouen-en-Champagne,72350
72,2022-09-26,2022-09-26,2022-09-22,C,D,,133,21 rue des Chalets 72000 Le Mans,72000
72,2022-10-28,2022-10-28,2022-10-28,C,D,,113.7,1 Rue des Roses 72130 Saint-Ouen-de-Mimbré,72130
72,2022-03-31,2022-03-31,2022-03-31,C,D,1947,55.5,76bis Rue Charles Granger 72600 Mamers,72600
72,2022-04-28,2022-04-28,2022-04-28,C,D,1983,67,12 Rue de Londres 72190 Coulaines,72190
72,2022-10-18,2022-10-14,2022-10-14,C,D,1980,90.8,10 Route de Tours 72220 Écommoy,72220
72,2023-08-24,2023-08-24,2023-08-21,C,D,,40,27 rue de Nice 72000 Le Mans,72000
72,2023-09-08,2023-09-08,2023-09-04,C,D,,68,45 avenue de Madrid 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-08-23,2023-08-23,2023-08-21,C,D,,62,11 rue de Saint Nazaire 72000 Le Mans,72000
72,2023-06-15,2023-06-15,2023-06-09,C,D,,40,3 Rue Faidherbe 72400 La Ferté-Bernard,72400
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,27 rue de Nice 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,75,27 rue de Nice 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-04-19,2023-04-19,2023-04-06,C,D,,180,chemin de la racinière 72400 Boëssé-le-Sec,72400
72,2023-07-23,2023-07-20,2023-07-20,C,D,1930,108.6,24 rue de l'Yser 72100 Le Mans,72100
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-08-22,2023-08-22,2023-08-21,C,D,,51,3 rue de Saint Nazaire 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,40,27 rue de Nice 72000 Le Mans,72000
72,2023-02-11,2023-02-11,2023-02-01,C,D,,161.3,Rue Raymond Henri 72320 Vibraye,72320
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2023-09-08,2023-09-08,2023-09-04,C,D,,68,45 avenue de Madrid 72000 Le Mans,72000
72,2023-05-30,2023-05-30,2023-05-29,C,D,,69.9,67 Avenue Georges Desnos 72400 La Ferté-Bernard,72400
72,2023-02-24,2023-02-23,2023-02-23,C,D,,42,7 boulevard Curie 72000 Le Mans,72000
72,2023-02-16,2023-02-16,2023-02-16,C,D,,42,7 boulevard Curie 72000 Le Mans,72000
72,2023-02-02,2023-02-02,2023-02-01,C,D,,99.7,14 rue René Clair 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,,15 rue de Nice 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,71,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2023-01-25,2023-01-25,2023-01-25,C,D,1961,60.3,56 Avenue François de Nicolay 72300 Sablé-sur-Sarthe,72300
72,2023-08-22,2023-08-22,2023-08-21,C,D,,40,23 rue de Nice 72000 Le Mans,72000
72,2023-07-17,2023-07-17,2023-07-17,C,D,,,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2023-01-31,2023-01-31,2023-01-27,C,D,1970,49.9,14 Residence de la Vallee 72400 La Ferté-Bernard,72400
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-04-19,2023-04-19,2023-04-06,C,D,,180,chemin de la racinière 72400 Boëssé-le-Sec,72400
72,2023-06-24,2023-06-24,2023-06-23,C,D,,80.9,194 rue Gambetta 72000 Le Mans,72000
72,2023-01-26,2023-01-26,2023-01-25,C,D,2000,88.5,17 Rue du Petit Midi 72400 Préval,72400
72,2023-07-17,2023-07-17,2023-07-17,C,D,,34.8,8 rue Gougeard 72530 Yvré-l'Évêque,72530
72,2022-11-04,2022-11-04,2022-11-04,C,D,,80.2,46 Grande Rue 72460 Saint-Corneille,72460
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2022-02-14,2022-02-14,2022-02-14,C,D,1947,216.7,61 Grande Rue 72000 Le Mans,72000
72,2022-10-25,2022-10-25,2022-10-25,C,D,1979,124,Impasse Horton 72230 Moncé-en-Belin,72230
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2022-02-08,2022-01-25,2022-01-25,C,D,1968,56,1 rue des Victimes du Nazisme 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,67,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2022-03-17,2022-03-17,2022-03-17,C,D,1947,54,26 Rue de la Truie Qui File 72000 Le Mans,72000
72,2023-05-17,2023-05-17,2023-05-17,C,D,,65,16 square du Moulin l'Evêque 72000 Le Mans,72000
72,2022-01-27,2022-01-27,2022-01-27,C,D,1990,43,1 Rue Paul Beldant 72000 Le Mans,72000
72,2022-02-17,2022-02-16,2022-02-16,C,D,1900,12.5,58 Rue Nationale 72000 Le Mans,72000
72,2022-08-25,2022-08-25,2022-08-25,C,D,,107,19 Rue de l'Union 72700 Étival-lès-le-Mans,72700
72,2022-04-05,2022-04-04,2022-03-30,C,D,1983,65,11 square du Moulin l'Evêque 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,53,15 rue de Nice 72000 Le Mans,72000
72,2022-05-22,2022-05-22,2021-07-01,C,D,,50,8 square du Moulin l'Evêque 72000 Le Mans,72000
72,2023-06-01,2023-05-31,2023-05-31,C,D,,75,87 rue Louis Crétois 72100 Le Mans,72100
72,2023-08-24,2023-08-24,2023-08-21,C,D,,40,27 rue de Nice 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,27 rue de Nice 72000 Le Mans,72000
72,2023-06-21,2023-06-21,2023-06-20,C,D,,71,6 Rue Henri Boullard 72220 Écommoy,72220
72,2023-07-26,2023-07-26,2023-07-26,C,D,1965,57.5,1 rue Garnier Pagès 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,60,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2022-11-28,2022-11-25,2022-11-25,C,D,,17.3,2 rue Pasteur 72000 Le Mans,72000
72,2023-09-18,2023-09-18,2023-09-18,C,D,,68,16 avenue de Bruxelles 72000 Le Mans,72000
72,2023-01-17,2023-01-17,2023-01-16,C,D,1996,66.5,51 Rue Jean Jaurès 72310 Bessé-sur-Braye,72310
72,2022-06-15,2022-06-15,2022-05-16,C,D,1900,36.9,47 Boulevard Robert Jarry 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,27 rue de Nice 72000 Le Mans,72000
72,2022-10-20,2022-10-20,2022-10-20,C,D,,300,17 rue des Chanoines 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,62,27 rue de Nice 72000 Le Mans,72000
72,2023-01-17,2023-01-17,2023-01-17,C,D,,58.2,16 Rue des Bleuets 72250 Brette-les-Pins,72250
72,2023-08-24,2023-08-24,2023-08-21,C,D,,51,15 rue de Nice 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,72,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-08-08,C,D,,75,4 rue du Sergent Lebouc 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-21,C,D,,40,15 rue de Nice 72000 Le Mans,72000
